name,params,length,output_type,parse_time,states,trans,precomp_time,newmat,prob,sample_time
nand,N_60_K_1,96,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_1,127,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_1,128,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_2,8,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_2,15,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_2,16,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_2,31,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_2,32,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_2,48,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_2,63,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_2,64,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_2,96,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_2,127,overflow,-1,-1,-1,-1,-1,-1,-1
nand,N_60_K_2,128,Killed,-1,-1,-1,-1,-1,-1,-1
herman,3,8,ok,5.523420,8,28,22.973960,2,0.9999961853027344,3.079177
herman,3,12,ok,1.388429,8,28,-1,-1,0.12499999813735485,2.493363
herman,3,15,ok,1.664396,8,28,-1,-1,0.12499999997089617,3.048233
herman,3,16,ok,1.366548,8,28,1.058902,3,0.9999999999417923,3.596405
herman,3,31,ok,1.503545,8,28,-1,-1,0.125,6.589029
herman,3,32,ok,2.158731,8,28,1.894757,4,1.0,8.052699
herman,3,48,ok,1.490360,8,28,-1,-1,0.12499999999999999,10.067954
herman,3,63,ok,1.330556,8,28,-1,-1,0.12499999999999999,13.569655
herman,3,64,ok,1.593789,8,28,1.091850,5,1.0,13.891421
herman,3,96,ok,2.222533,8,28,-1,-1,0.125,21.160076
herman,3,127,ok,1.412409,8,28,-1,-1,0.125,26.029018
herman,3,128,ok,1.701430,8,28,1.351756,6,1.0,26.438302
herman,5,8,ok,4.336424,32,244,7.646189,2,0.9779586792137707,1.880999
herman,5,12,ok,3.402549,32,244,-1,-1,0.031123599503189332,2.401787
herman,5,15,ok,3.332628,32,244,-1,-1,0.031214559923682828,2.930650
herman,5,16,ok,3.732045,32,244,3.205410,3,0.999257733405102,3.596276
herman,5,31,ok,3.364819,32,244,-1,-1,0.031249959808031694,6.365073
herman,5,32,ok,3.410393,32,244,2.885673,4,0.9999991582084873,6.664490
herman,5,48,ok,3.396868,32,244,-1,-1,0.031249999970166843,9.779947
herman,5,63,ok,3.354599,32,244,-1,-1,0.031249999999948302,12.925662
herman,5,64,ok,3.381980,32,244,2.895119,5,0.9999999999989173,13.536203
herman,5,96,ok,3.854414,32,244,-1,-1,0.03125,19.620852
herman,5,127,ok,3.327027,32,244,-1,-1,0.03125,25.799788
herman,5,128,ok,3.340683,32,244,2.905548,6,1.0,27.356615
herman,7,8,ok,23.248248,128,2188,34.920026,2,0.8467984500166494,1.982515
herman,7,12,ok,20.150855,128,2188,-1,-1,0.007293374119812327,2.546721
herman,7,15,ok,20.553438,128,2188,-1,-1,0.007534844459797922,3.087493
herman,7,16,ok,20.157447,128,2188,18.757770,3,0.9711507702247664,3.704117
herman,7,31,ok,22.948617,128,2188,-1,-1,0.007802632292992884,6.436125
herman,7,32,ok,20.299994,128,2188,18.662632,4,0.998974712211629,7.227450
herman,7,48,ok,20.259979,128,2188,-1,-1,0.007812215325266428,10.217142
herman,7,63,ok,20.313700,128,2188,-1,-1,0.007812487536429881,12.926995
herman,7,64,ok,19.964577,128,2188,19.558768,5,0.9999987049933451,13.754327
herman,7,96,ok,20.120929,128,2188,-1,-1,0.007812499987221256,19.585073
herman,7,127,ok,20.989894,128,2188,-1,-1,0.007812499999980115,26.467617
herman,7,128,ok,20.114596,128,2188,19.356837,6,0.9999999999979339,27.130685
herman,9,8,ok,186.688881,512,19684,377.633347,2,0.6680428137903301,3.669517
herman,9,12,ok,192.239920,512,19684,-1,-1,0.0015640130235832453,3.400446
herman,9,15,ok,213.395875,512,19684,-1,-1,0.0016859360275109036,3.857357
herman,9,16,ok,170.514281,512,19684,441.815446,3,0.8792506112895142,6.241973
herman,9,31,ok,222.087471,512,19684,-1,-1,0.0019166644526382632,7.727328
herman,9,32,ok,179.167996,512,19684,492.007842,4,0.9835159288693683,10.236722
herman,9,48,ok,174.379705,512,19684,-1,-1,0.0019487261408999363,11.981715
herman,9,63,ok,192.849933,512,19684,-1,-1,0.0019524443645833529,14.718227
herman,9,64,ok,169.172469,512,19684,495.166724,5,0.99969227970679,17.490567
herman,9,96,ok,169.597525,512,19684,-1,-1,0.0019531137803727402,22.467399
herman,9,127,ok,194.643669,512,19684,-1,-1,0.0019531247628085395,27.929983
herman,9,128,ok,197.862482,512,19684,491.012170,6,0.9999998927639906,31.797278
